"Brand,Model,QuickSlicksPart,SupertiresPart,Notes,Source"
"FLY,Ferrari F40,FL02 FL03,1003 1004,"
"FLY,Ford Capri,,1010,"
"FLY,Ford Capri Racing EVO3,CB33 CB34,1402 1403,"
"FLY,Ford GT40,CB46 CB47 CB48 CB49,1007 1008 1009 2212 2114,"
"FLY,Ford GT40 Mk II,CB46 CB47 CB48 CB49,1007 1008 1009 2212 2114,"
"FLY,Joest Porsche WSC,FL02 FL03,1003 1004,"
"FLY,Lancia Beta,N/A,1010,"
"FLY,Lister Storm,FL02 FL03,1003 1004,"
"FLY,Lola B98/10,FL02 FL03,1003 1004,"
"FLY,Lotus 78,FL07,N/A,"
"FLY,Lola T70,CB46 CB47 CB48 CB49,1007 1008 1009 2112 2114,"
"FLY,March 761,FL06,N/A,"
"FLY,Marcos LM600,FL02 FL03,1003 1004,"
"FLY,Panoz,N/A,1000 1001 1002,"
"FLY,Porsche 906/Carrera 6,CB46 CB47 CB48 CB49,1007 1008 1009 2112 2114,"
"FLY,Porsche 908,CB46 CB47 CB48 CB49,1007 1008 1009 2112 2114,"
"FLY,Porsche 911,CB22,1422,"
"FLY,Porsche 911 GT,FL02 FL03,1003 1004,"
"FLY,Porsche 911 GT1 Racing EVO3,CB33 CB34,1402 1403,"
"FLY,Porsche 917K,CB46 CB47 CB48 CB49,1007 1008 1009,"
"FLY,Porsche 917 LH,CB46 CB47 CB48 CB49,1007 1008 1009,"
"FLY,Porsche 935,N/A,1010,"
"FLY,Porsche EVO,FL02 FL03,1003 1004,"
"FLY,Saleen GT Racing EVO,CB33 CB34,1402 1403,"
"FLY,Saleen S7R,FL02 FL03,1003 1004,"
"FLY,Sunred,N/A,10,"
"FLY,Trucks,FL91 FL92,N/A,"
"FLY,Venturi 600,FL02 FL03,1003 1004,"
"FLY,Viper,N/A,1000 1001,"
"FLY,Viper (2004),FL02 FL03,1003 1004,"
"FLY,Williams FW07,FL07,N/A,"
"FLY,Williams FW08C,FL07,N/A,"
"H&R Racing,27 x 12mm Wheels (1:24 - Center,HR01,N/A,"
"H&R Racing,27 x 12mm Wheels (1:24 - No,HR02,N/A,"
"H&R Racing,27 x 18mm Wheels (1:24 - Center,HR11,N/A,"
"H&R Racing,27 x 18mm Wheels (1:24 - No,HR12,N/A,"
"Monogram,Daytona Coupe,CB30,1301,"
"Monogram,Corvette (1965),FL02 FL03,1003 1004,"
"Monogram,Greenwood Corvette,CB23,1007 1425 1500 2112 2114,"
"Monogram,Mustang,CB30,1423,"
"Monogram,Lola T70,CB44,1405,"
"Monogram,NASCAR (Vintage),N/A,1700,"
